Target Name, Instrument Mode, Hours on Mode, Program ID, Program PIs, Program Title
CD-36-13007,NIRCam Coronagraphic Imaging,1.42,4090.0,PI: Christian Ginski  Co-PI: Julien Girard,Follow the trace: Direct detection of a dynamically ejected young planet outside a circumbinary disk
L98-59,NIRISS Single-Object Slitless Spectroscopy,4.99,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
L98-59ACQ-STAR-FOR-L98-59,NIRSpec Bright Object Time Series,5.34,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
TOI-1685,NIRISS Single-Object Slitless Spectroscopy,4.46,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
TOI-1685,NIRISS Single-Object Slitless Spectroscopy,4.46,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
GJ9827,NIRISS Single-Object Slitless Spectroscopy,5.08,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
GJ9827,NIRISS Single-Object Slitless Spectroscopy,5.08,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
GJ9827ACQ-STAR-FOR-GJ9827,NIRSpec Bright Object Time Series,5.10,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
GJ9827ACQ-STAR-FOR-GJ9827,NIRSpec Bright Object Time Series,5.10,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
GJ3090,NIRISS Single-Object Slitless Spectroscopy,5.20,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
GJ3090,NIRISS Single-Object Slitless Spectroscopy,5.20,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
GJ3090ACQ-STAR-FOR-GJ3090,NIRSpec Bright Object Time Series,5.16,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
GJ3090ACQ-STAR-FOR-GJ3090,NIRSpec Bright Object Time Series,5.16,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
TOI-270,NIRISS Single-Object Slitless Spectroscopy,7.21,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
TOI-270ACQ-STAR-FOR-TOI-270,NIRSpec Bright Object Time Series,7.23,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
TOI-270ACQ-STAR-FOR-TOI-270,NIRSpec Bright Object Time Series,7.23,4098.0,PI: Bjorn Benneke  Co-PI: Thomas Mikal-Evans,Exploring the existence and diversity of volatile-rich water worlds
TOI-824,NIRSpec Bright Object Time Series,6.69,4102.0,PI: Pierre-Alexis Roy  Co-PI: Bjorn Benneke,Hydrogen-rich sub-Neptune or exposed Neptune mantle? Confirming the nature of the most favorable sub-Neptune for JWST emission spectroscopy
TOI-824,NIRSpec Bright Object Time Series,6.69,4102.0,PI: Pierre-Alexis Roy  Co-PI: Bjorn Benneke,Hydrogen-rich sub-Neptune or exposed Neptune mantle? Confirming the nature of the most favorable sub-Neptune for JWST emission spectroscopy
HAT-P-1119505049+4805017,NIRSpec Bright Object Time Series,7.11,4105.0,PI: Lili Alderson  Co-PI: Charlotte Fairman,Not Your Normal Neptune: Exploring the Chemical Processes at Play in HAT-P-11b
HAT-P-1119505049+4805017,NIRSpec Bright Object Time Series,7.11,4105.0,PI: Lili Alderson  Co-PI: Charlotte Fairman,Not Your Normal Neptune: Exploring the Chemical Processes at Play in HAT-P-11b
TOI-125TOI-125-TA-STAR,NIRSpec Bright Object Time Series,9.92,4126.0,PI: Chloe Fisher,TOI-125: Comparative Atmospheric Chemistry Within One System
TOI-125TOI-125-TA-STAR,NIRSpec Bright Object Time Series,9.90,4126.0,PI: Chloe Fisher,TOI-125: Comparative Atmospheric Chemistry Within One System
TOI-16852MASS04342521+4302330,NIRSpec Bright Object Time Series,6.18,4195.0,PI: Chloe Fisher,Constraining the Oxidation State of the Super-Earth TOI-1685 b
TOI-16852MASS04342521+4302330,NIRSpec Bright Object Time Series,6.18,4195.0,PI: Chloe Fisher,Constraining the Oxidation State of the Super-Earth TOI-1685 b
TOI-16852MASS04342521+4302330,NIRSpec Bright Object Time Series,6.18,4195.0,PI: Chloe Fisher,Constraining the Oxidation State of the Super-Earth TOI-1685 b
TOI-16852MASS04342521+4302330,NIRSpec Bright Object Time Series,6.18,4195.0,PI: Chloe Fisher,Constraining the Oxidation State of the Super-Earth TOI-1685 b
TOI-1899,NIRSpec Bright Object Time Series,12.61,4227.0,PI: Alastair Claringbold  Co-PI: Peter Wheatley,Chemistry and Clouds of a Temperate Jupiter
2MASS-J04302705+3545505,NIRCam Imaging,1.15,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
2MASS-J04302705+3545505,MIRI Imaging,0.54,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
ESO-HA-569,NIRCam Imaging,1.67,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
ESO-HA-569,MIRI Imaging,0.54,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
ESO-HA-569,MIRI Imaging,1.46,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
ESO-HA-574,NIRCam Imaging,1.04,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
ESO-HA-574,MIRI Imaging,0.50,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
2MASS-J16070384-3911113,NIRCam Imaging,1.50,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
2MASS-J16070384-3911113,MIRI Imaging,0.54,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
2MASS-J16313679-2404200,NIRCam Imaging,1.50,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
2MASS-J16313679-2404200,MIRI Imaging,0.54,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
PDS-144N,NIRCam Imaging,0.97,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
PDS-144N,MIRI Imaging,0.50,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
V-HK-TAU,NIRCam Imaging,1.67,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
V-HV-TAU,NIRCam Imaging,1.50,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
V-HV-TAU,MIRI Imaging,0.54,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
CB-26,NIRCam Imaging,1.67,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
CB-26,MIRI Imaging,1.24,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
CHA-IR-NEBULA,NIRCam Imaging,0.97,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
CHA-IR-NEBULA,MIRI Imaging,0.88,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
GOMEZ-HAMBURGER,NIRCam Imaging,1.71,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
GOMEZ-HAMBURGER,MIRI Imaging,1.23,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
HH-200,NIRCam Imaging,1.50,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
HH-200,MIRI Imaging,0.83,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
FLYING-SAUCER,NIRCam Imaging,1.27,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
FLYING-SAUCER,MIRI Imaging,0.85,4290.0,PI: Francois Menard  Co-PI: Karl Stapelfeldt,Dust Settling and Grain Evolution across the Nearby Population of Edge-on Protoplanetary Disks
WD1748,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0046,MIRI Imaging,1.52,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD1142,MIRI Imaging,1.52,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0552,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0553,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0752,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD1334,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD2359,MIRI Imaging,1.52,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD2251,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0038,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0738,MIRI Imaging,1.52,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0435,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD1917,MIRI Imaging,1.52,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0912,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0310,MIRI Imaging,1.52,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD1202,MIRI Imaging,1.52,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0821,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
WD0009,MIRI Imaging,1.53,4403.0,PI: Mary Anne Limbach  Co-PI: Andrew Vanderburg,The MIRI survey for Exoplanets Orbiting White-dwarfs (MEOW)
